student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
119059,21,Other,Biology,0,2.0,1.1,No,67.1,6.5,Good,5,Bachelor,Low,6.4,Yes,3.16,3,1,No,4,5.0,Co-Learning Group,No,Medium,9,10,5,Reading,8.5,76
119060,19,Other,Engineering,4.0,4.8,2.4,No,74.8,7.6,Fair,7,Some College,High,7.9,No,3.63,6,6.2,No,0,13.1,Co-Learning Group,No,Low,10,2,10,Visual,5.9,95
119061,25,Female,Business,4.5,0.5,3.1,Yes,77.9,6.3,Fair,4,Some College,High,7.3,No,4.0,8,5.9,No,1,9.5,Dorm,Yes,High,4,6,9,Visual,6.7,89
119062,22,Female,Psychology,4.2,3.6,0.3,No,87.0,8.7,Good,2,Some College,Low,7.6,No,3.44,3,8.1,No,3,8.5,Library,Yes,High,6,7,8,Auditory,6.2,80
119063,28,Other,Business,2.6,3.7,0.9,Yes,82.1,5.9,Poor,6,PhD,High,5.3,Yes,4.0,2,1.2,No,5,7.6,Library,No,Low,3,4,10,Visual,2.7,94
119064,24,Female,Arts,2.6,1.7,1.7,Yes,94.7,10.6,Poor,1,Master,Medium,5.0,No,2.88,1,5.5,No,1,6.9,Dorm,No,High,6,4,10,Auditory,4.7,80
119065,17,Female,Biology,4.9,4.7,2.7,Yes,96.5,6.4,Good,3,High School,Low,8.3,No,4.0,6,5.4,No,3,12.8,Dorm,Yes,Medium,5,8,7,Reading,4.9,100
119066,26,Other,Arts,0.6,3.3,3.3,No,84.7,4.7,Fair,5,Bachelor,High,1.1,Yes,3.86,6,5.9,No,0,7.6,Dorm,Yes,Low,4,8,7,Visual,4.7,100
119067,18,Male,Business,3.3,3.8,3.8,No,93.1,5.9,Fair,5,Some College,Medium,8.7,No,3.27,8,4.5,No,5,11.1,Cafe,No,Low,7,4,10,Visual,4.5,74
119068,26,Male,Biology,1.8,0.2,2.9,No,55.8,7.3,Poor,0,Some College,High,7.6,Yes,4.0,6,6.3,No,3,6.1,Dorm,Yes,Medium,2,10,5,Reading,9.2,100
119069,28,Female,Computer Science,5.809037391387919,3.4,2.6,Yes,86.2,8.4,Good,3,High School,High,5.7,Yes,3.86,3,4.9,No,4,12.2,Cafe,Yes,Medium,2,5,10,Auditory,5.0,98
119070,25,Female,Arts,3.9,1.3,0.6,Yes,53.3,9.5,Good,7,High School,High,6.0,No,3.22,8,6.6,No,2,7.8,Co-Learning Group,Yes,High,4,3,10,Visual,2.5,85
119071,17,Female,Arts,6.4,2.1,0.6,No,71.9,9.5,Good,3,PhD,High,8.2,No,4.0,7,5.3,No,4,9.7,Quiet Room,Yes,High,4,5,10,Auditory,8.8,96
119072,27,Other,Arts,6.7,4.2,2.9,Yes,72.5,8.6,Fair,2,Some College,High,9.0,Yes,3.92,6,5.8,No,3,15.4,Dorm,No,Medium,10,4,10,Kinesthetic,8.3,95
119073,20,Other,Computer Science,4.4468336203162435,3.1,3.3,Yes,54.5,5.1,Fair,7,Some College,Low,6.7,No,3.31,1,2.9,No,2,11.9,Dorm,No,Low,1,10,5,Reading,5.9,86
119074,16,Male,Psychology,3.9,2.1,0.5,No,80.1,7.8,Fair,5,High School,High,7.8,Yes,3.71,2,3.7,No,4,8.4,Co-Learning Group,Yes,Low,9,8,7,Reading,4.1,92
119075,16,Female,Business,4.7,1.6,0.9,No,76.5,6.1,Good,5,Some College,Low,5.4,Yes,4.0,5,5.9,No,0,8.1,Co-Learning Group,Yes,High,2,3,10,Visual,9.2,100
119076,26,Other,Business,8.5,4.1,1.1,No,73.8,4.4,Fair,1,High School,Medium,5.9,Yes,4.0,8,4.2,No,4,14.2,Library,Yes,Medium,5,6,9,Auditory,6.7,100
119077,22,Female,Computer Science,3.1762090664046005,4.2,0.8,No,62.0,8.3,Fair,2,High School,High,4.7,No,3.91,3,8.1,No,4,10.1,Co-Learning Group,No,High,5,7,8,Kinesthetic,2.2,100
119078,24,Female,Business,2.8,2.7,2.7,No,59.0,5.9,Good,3,Bachelor,Low,10,Yes,3.27,3,5.5,No,4,9.7,Dorm,Yes,Low,10,5,10,Kinesthetic,9.8,84
119079,23,Female,Arts,5.4,2.1,1.0,Yes,51.9,5.0,Good,1,Bachelor,Medium,7.9,No,4.0,3,1.6,No,2,9.6,Co-Learning Group,Yes,Low,1,7,8,Kinesthetic,5.2,100
119080,19,Male,Engineering,6.1,4.1,0.6,No,75.3,5.9,Good,3,Some College,Low,9.6,Yes,4.0,5,5.3,No,3,11.1,Co-Learning Group,No,Medium,10,8,7,Auditory,3.9,100
119081,18,Male,Biology,8.7,1.7,1.8,Yes,80.6,5.4,Good,4,Some College,Low,6.8,Yes,3.36,3,7.1,No,5,13.1,Cafe,Yes,High,7,7,8,Visual,9.1,81
119082,28,Male,Business,1.2,3.7,0.4,Yes,64.5,6.8,Good,1,PhD,High,7.4,No,4.0,1,5.3,No,0,6.7,Library,No,Medium,3,9,6,Auditory,1.4,99
119083,18,Male,Business,0.8,3.7,2.0,No,62.1,6.5,Good,5,High School,High,2.7,No,3.0,3,5.4,No,1,6.6,Library,Yes,Low,1,2,10,Kinesthetic,10.0,71
119084,17,Female,Business,1.3,4.8,0.8,Yes,77.7,8.1,Good,4,Master,High,4.7,No,3.12,1,7.9,No,3,7.0,Cafe,Yes,Medium,8,2,10,Kinesthetic,1.1,82
119085,26,Male,Biology,2.8,5.0,1.6,No,56.3,6.5,Fair,0,Some College,High,9.1,Yes,4.0,4,5.8,No,1,11.0,Co-Learning Group,Yes,Medium,1,10,5,Visual,5.2,100
119086,22,Male,Business,0.2,1.3,3.2,Yes,63.3,6.7,Good,3,High School,Low,5.3,Yes,2.72,4,6.8,No,2,6.0,Library,Yes,Low,9,9,6,Auditory,3.0,70
119087,16,Other,Business,9.0,4.9,3.3,Yes,79.5,5.3,Good,7,Bachelor,High,7.4,No,4.0,2,5.6,No,1,18.9,Co-Learning Group,No,Medium,1,4,10,Visual,9.8,99
119088,21,Male,Psychology,5.3,0.9,2.8,No,97.6,5.3,Fair,4,Bachelor,High,5.6,No,2.86,2,8.6,No,0,9.2,Cafe,No,High,7,9,6,Visual,6.9,69
119089,22,Male,Biology,4.9,2.6,0.8,Yes,83.4,7.2,Good,0,Master,Low,6.7,No,3.65,2,7.0,No,4,9.3,Quiet Room,Yes,High,7,2,10,Kinesthetic,5.0,80
119090,20,Other,Engineering,6.0,2.9,2.1,No,66.5,8.8,Good,6,Master,High,7.7,Yes,4.0,5,3.7,No,5,12.7,Quiet Room,Yes,Low,3,6,9,Kinesthetic,6.9,98
119091,18,Other,Engineering,5.0,3.5,0.3,Yes,55.3,6.4,Fair,7,Master,Low,7.7,No,3.42,4,3.0,No,1,9.1,Quiet Room,Yes,Low,1,1,10,Reading,3.2,85
119092,18,Other,Engineering,2.9,2.3,0.3,No,88.5,6.9,Fair,1,Bachelor,High,6.3,No,4.0,7,4.7,No,4,7.3,Cafe,No,Medium,7,10,5,Reading,9.7,100
119093,25,Male,Business,2.1,0.3,1.2,Yes,73.5,7.4,Good,2,PhD,Low,8.8,No,3.51,7,5.5,No,1,4.1,Co-Learning Group,No,Medium,2,6,9,Auditory,4.7,92
119094,23,Other,Engineering,3.4,4.4,3.6,Yes,80.6,6.0,Good,6,Master,Medium,9.9,No,2.65,1,7.8,No,5,12.6,Library,Yes,Low,1,2,10,Kinesthetic,4.0,67
119095,26,Male,Biology,1.4,1.0,0.2,No,98.2,5.1,Fair,0,Some College,High,3.1,No,2.86,8,4.6,No,5,3.2,Cafe,No,Low,3,6,9,Auditory,5.5,75
119096,21,Female,Engineering,2.5,1.7,3.8,Yes,75.3,7.6,Poor,4,Master,Medium,7.4,No,4.0,7,6.6,No,1,9.9,Library,Yes,High,10,8,7,Auditory,9.0,97
119097,23,Other,Arts,5.6,1.4,1.5,Yes,65.2,7.3,Good,6,Bachelor,Low,6.7,No,4.0,4,5.7,No,0,9.7,Dorm,No,High,1,3,10,Visual,3.0,100
119098,17,Female,Biology,4.7,0.1,2.8,No,61.9,9.6,Poor,3,High School,High,5.8,No,3.57,3,2.6,No,5,8.3,Quiet Room,Yes,High,1,2,10,Visual,7.4,86
119099,22,Other,Psychology,5.7,0.2,3.3,Yes,45.7,7.8,Fair,5,High School,Low,5.1,Yes,4.0,3,4.7,No,5,10.2,Cafe,Yes,High,1,9,6,Visual,6.5,93
119100,27,Male,Psychology,5.6,1.5,0.5,Yes,95.6,5.4,Good,3,High School,Medium,3.9,Yes,3.49,4,3.5,No,2,7.8,Library,No,Low,8,7,8,Kinesthetic,9.9,85
119101,16,Other,Biology,2.9,3.0,2.6,No,75.9,6.3,Fair,2,Master,High,7.5,Yes,2.25,5,7.5,No,4,10.1,Co-Learning Group,No,Low,5,1,10,Kinesthetic,7.3,52
119102,24,Male,Arts,1.5,4.8,0.4,No,81.6,8.9,Good,3,PhD,High,7.300000000000001,No,2.64,3,8.5,No,4,7.7,Dorm,No,Medium,10,7,8,Kinesthetic,6.2,63
119103,19,Female,Biology,4.3,3.2,3.3,No,40.8,5.6,Good,3,Master,Low,7.5,Yes,3.58,3,3.9,No,5,11.5,Library,No,Medium,4,2,10,Kinesthetic,1.0,78
119104,16,Male,Psychology,1.4,2.0,2.9,No,71.0,8.5,Fair,2,Bachelor,High,6.0,No,2.85,5,1.6,No,1,7.9,Quiet Room,No,Low,4,5,10,Kinesthetic,8.3,72
119105,25,Male,Arts,5.3,4.7,2.0,No,51.6,7.2,Good,2,High School,Medium,8.5,No,2.95,5,2.5,No,3,13.9,Library,Yes,High,6,1,10,Kinesthetic,4.9,77
119106,21,Male,Arts,4.9,0.6,1.1,No,61.6,9.2,Fair,2,Bachelor,Medium,9.1,No,3.24,7,1,No,3,8.6,Dorm,No,High,1,5,10,Visual,8.5,85
119107,16,Other,Computer Science,3.982948711547332,0.1,3.8,No,85.0,8.2,Fair,0,Some College,Medium,8.0,No,3.45,3,6.5,No,5,9.5,Library,No,Low,9,7,8,Reading,5.3,90
119108,23,Male,Psychology,4.2,2.6,1.4,Yes,79.6,8.4,Good,4,PhD,Low,5.5,Yes,4.0,6,4.9,No,2,8.3,Library,Yes,High,7,8,7,Visual,8.8,90
119109,25,Other,Arts,3.5,0.1,0.1,Yes,90.2,4.5,Fair,7,Some College,Low,3.8,No,3.84,4,7.3,No,5,3.8,Cafe,No,Medium,4,9,6,Auditory,3.5,100
119110,17,Male,Arts,7.7,1.8,0.3,Yes,71.7,6.3,Good,5,Master,High,8.3,Yes,3.56,6,1.2,No,5,11.3,Cafe,No,Low,7,7,8,Visual,2.4,95
119111,17,Male,Engineering,7.9,0.9,2.2,Yes,44.6,4.9,Good,2,Master,Medium,5.8,Yes,4.0,5,5.6,No,2,11.9,Library,Yes,Low,6,1,10,Reading,6.9,100
119112,24,Male,Computer Science,7.6017688357047515,0.4,0.2,Yes,46.8,5.4,Good,1,Some College,Medium,10,Yes,4.0,7,4.3,No,3,9.9,Cafe,No,High,4,8,7,Reading,1.0,99
119113,24,Other,Arts,3.8,2.8,2.2,No,61.7,8.4,Good,2,High School,Low,6.3,No,2.65,4,5.5,No,0,9.0,Library,No,High,3,4,10,Visual,3.9,68
119114,25,Other,Biology,4.4,0.5,0.8,No,98.4,5.1,Good,1,High School,High,7.4,Yes,3.66,6,6.2,No,3,7.2,Quiet Room,No,Medium,3,7,8,Auditory,3.4,91
119115,16,Male,Arts,5.3,2.3,3.1,Yes,58.0,7.0,Fair,5,High School,Low,4.6,No,3.83,5,5.7,No,5,11.4,Quiet Room,Yes,Medium,1,3,10,Auditory,1.6,100
119116,24,Other,Engineering,3.7,3.8,1.1,Yes,75.2,8.0,Good,0,Bachelor,Low,6.8,Yes,3.72,4,4.6,No,5,10.2,Cafe,Yes,Low,2,2,10,Reading,1.7,83
119117,18,Male,Engineering,2.6,3.3,0.6,No,47.3,5.4,Good,1,Master,Low,8.6,No,3.76,7,1.3,No,1,6.9,Cafe,No,High,8,9,6,Auditory,6.2,100
119118,25,Male,Business,4.1,3.0,3.9,No,70.0,5.3,Good,0,Some College,Low,5.5,No,4.0,2,5.8,No,4,12.6,Library,Yes,High,6,4,10,Reading,1.8,100
119119,17,Other,Biology,1.9,0.0,3.3,Yes,49.0,6.8,Good,1,Bachelor,Medium,5.6,Yes,2.46,8,5.8,No,0,5.9,Dorm,No,Medium,6,3,10,Visual,3.8,55
119120,28,Male,Engineering,4.5,3.3,1.8,No,99.4,8.2,Good,4,Bachelor,Medium,10,Yes,4.0,1,5.0,No,4,11.0,Dorm,Yes,Low,9,4,10,Kinesthetic,4.2,99
119121,16,Female,Biology,2.2,2.2,0.5,No,63.7,9.3,Poor,1,Some College,High,7.3,Yes,2.44,3,6.7,No,3,5.6,Co-Learning Group,No,High,4,1,10,Auditory,1.8,50
119122,22,Other,Engineering,2.3,4.9,0.9,Yes,48.5,11.7,Good,1,High School,High,8.5,Yes,4.0,1,3.2,No,2,9.4,Cafe,No,Low,6,10,5,Auditory,8.0,100
119123,26,Female,Arts,3.9,3.7,2.4,No,82.2,8.1,Good,7,PhD,Low,6.0,No,2.99,6,5.2,No,1,10.3,Library,No,Low,9,7,8,Auditory,4.1,90
119124,27,Male,Computer Science,2.214133061629614,4.1,2.3,Yes,63.3,6.3,Poor,0,Some College,High,7.0,No,3.3,3,4.3,No,2,9.5,Co-Learning Group,Yes,Low,2,8,7,Kinesthetic,7.3,90
119125,18,Other,Psychology,4.0,4.2,0.1,Yes,68.0,5.7,Good,4,High School,Medium,7.9,Yes,4.0,4,5.1,No,5,9.0,Quiet Room,No,Low,4,8,7,Visual,3.0,100
119126,22,Female,Arts,0.9,4.4,1.6,No,96.8,4,Good,4,Some College,Low,5.0,Yes,4.0,2,3.9,No,4,7.0,Dorm,No,Medium,3,10,5,Reading,6.2,100
119127,23,Other,Engineering,6.1,1.4,3.4,No,72.0,7.2,Fair,6,PhD,Low,8.2,No,4.0,2,4.7,No,4,12.7,Cafe,Yes,Medium,8,7,8,Reading,3.6,91
119128,17,Male,Business,7.7,2.8,0.2,No,73.9,10.6,Good,3,High School,Medium,4.7,Yes,3.1,6,6.4,No,1,12.6,Cafe,No,Low,7,1,10,Kinesthetic,1.1,75
119129,24,Male,Psychology,5.8,1.1,3.0,Yes,61.1,5.6,Poor,3,High School,Low,7.1,Yes,4.0,8,1.7,No,0,10.2,Quiet Room,Yes,Low,8,10,5,Kinesthetic,8.7,100
119130,19,Other,Business,8.9,4.9,3.8,No,78.8,6.7,Fair,5,Some College,Low,7.0,Yes,2.98,5,9.6,Yes,2,19.0,Library,No,Low,4,1,10,Reading,1.6,78
119131,23,Female,Computer Science,5.824575461080506,2.4,0.8,Yes,86.7,7.1,Fair,4,High School,Medium,9.2,No,4.0,6,3.7,No,3,9.3,Dorm,No,Low,8,10,5,Reading,2.0,91
119132,25,Female,Engineering,3.6,3.4,2.3,Yes,73.6,8.1,Fair,4,Master,Medium,7.3,No,3.5,2,1.2,No,2,10.5,Dorm,Yes,Medium,2,2,10,Kinesthetic,5.0,85
119133,16,Male,Business,5.7,0.7,3.1,Yes,84.1,8.8,Fair,1,Master,High,8.6,No,3.66,7,2.4,No,2,10.7,Dorm,Yes,Low,9,7,8,Reading,4.5,96
119134,22,Other,Computer Science,6.563544006107568,0.7,3.9,Yes,83.2,6.1,Poor,4,PhD,Medium,8.1,No,3.75,8,4.2,No,1,12.4,Quiet Room,No,High,6,7,8,Kinesthetic,6.0,99
119135,18,Female,Computer Science,3.716225303491794,3.4,2.5,No,63.3,6.1,Fair,7,Bachelor,Low,10,Yes,3.78,7,6.3,No,2,9.7,Co-Learning Group,No,Low,1,1,10,Reading,6.8,91
119136,22,Other,Business,5.0,3.4,3.4,Yes,40.1,7.7,Good,1,Bachelor,Low,7.5,Yes,3.47,6,3.9,No,4,12.2,Dorm,Yes,High,4,4,10,Kinesthetic,9.2,85
119137,25,Male,Psychology,4.2,3.3,0.1,No,54.8,7.8,Good,3,High School,Low,6.0,Yes,3.71,3,4.1,No,3,9.3,Cafe,Yes,High,3,3,10,Visual,8.7,94
119138,19,Other,Business,4.2,1.3,1.3,No,53.2,6.1,Fair,0,Some College,Medium,8.0,Yes,2.96,1,5.0,No,1,7.1,Quiet Room,Yes,Medium,7,1,10,Reading,6.5,81
119139,22,Male,Psychology,1.0,3.8,4.0,No,52.8,7.4,Poor,7,PhD,Medium,8.9,Yes,2.42,8,7.6,No,5,9.4,Cafe,No,High,4,1,10,Kinesthetic,2.4,58
119140,16,Other,Arts,4.9,4.6,3.7,No,71.4,6.6,Poor,1,Master,High,4.7,No,3.39,1,4.5,No,4,13.9,Quiet Room,No,High,6,2,10,Visual,9.1,88
119141,17,Male,Arts,3.5,1.2,2.5,Yes,56.9,8.4,Fair,0,Some College,Low,5.8,No,2.72,6,2.7,No,2,8.5,Dorm,No,High,8,1,10,Auditory,6.4,66
119142,18,Other,Arts,5.1,2.9,1.0,No,78.1,7.4,Fair,7,Bachelor,Low,9.2,No,3.41,7,5.8,No,4,10.3,Dorm,Yes,Medium,1,9,6,Reading,1.2,88
119143,24,Female,Biology,4.2,0.3,3.0,Yes,95.8,8.6,Good,6,Bachelor,High,2.9,No,2.99,3,4.3,No,2,8.6,Cafe,No,Medium,3,6,9,Kinesthetic,1.0,76
119144,26,Other,Biology,1.5,2.7,3.4,Yes,100.0,8.4,Good,1,Bachelor,High,5.8,Yes,2.28,6,6.0,No,5,9.4,Co-Learning Group,No,High,1,3,10,Kinesthetic,4.6,54
119145,18,Other,Business,8.2,0.1,1.2,No,73.8,5.8,Good,2,High School,Medium,6.0,No,3.36,3,2.5,No,5,10.4,Library,Yes,Medium,10,2,10,Reading,7.1,83
119146,27,Other,Arts,0,4.8,3.0,No,74.5,7.5,Good,6,High School,High,4.4,No,2.89,1,2.5,No,5,9.2,Dorm,No,Low,6,7,8,Kinesthetic,4.0,74
119147,25,Male,Biology,4.5,3.0,0.4,No,51.6,6.0,Fair,4,Master,Medium,8.3,No,4.0,8,3.6,No,0,9.0,Library,No,Medium,3,10,5,Visual,7.2,98
119148,19,Male,Business,3.3,2.9,1.3,Yes,68.2,6.7,Fair,1,Bachelor,Low,3.7,Yes,2.87,7,7.0,No,0,7.8,Quiet Room,Yes,Low,10,2,10,Reading,3.8,73
119149,25,Other,Arts,3.6,4.3,1.2,No,41.7,7.4,Poor,4,Some College,Low,5.4,Yes,3.51,2,5.5,No,1,10.8,Library,Yes,Medium,9,10,5,Visual,5.3,93
119150,16,Female,Arts,1.0,1.6,3.3,No,53.5,7.9,Good,0,PhD,High,9.2,No,2.84,1,2.0,No,2,7.1,Quiet Room,Yes,Low,1,3,10,Reading,1.6,72
119151,16,Other,Arts,6.5,4.9,2.6,No,79.9,7.3,Fair,6,PhD,Medium,8.1,No,4.0,8,2.4,No,2,14.1,Library,Yes,High,1,9,6,Visual,1.8,99
119152,18,Other,Arts,8.3,0.7,1.5,Yes,60.9,8.2,Good,0,Some College,Medium,8.2,No,4.0,8,5.7,No,1,12.4,Cafe,Yes,Low,2,10,5,Visual,4.5,99
119153,19,Male,Computer Science,5.336932286114658,4.8,3.1,No,79.8,8.0,Fair,5,Master,High,6.2,Yes,4.0,7,7.1,No,5,13.9,Co-Learning Group,Yes,High,4,4,10,Kinesthetic,2.9,98
119154,26,Female,Psychology,3.3,1.7,2.8,No,70.0,9.3,Good,2,Master,High,9.3,No,3.85,3,2.8,No,3,9.5,Dorm,Yes,High,8,5,10,Visual,6.5,89
119155,18,Other,Biology,7.8,0.1,3.7,No,54.6,6.0,Poor,7,High School,Medium,7.8,No,4.0,7,4.9,No,5,13.5,Cafe,No,Low,1,7,8,Kinesthetic,8.6,98
119156,25,Other,Computer Science,5.3182450919466895,4.0,1.0,No,82.7,6.2,Fair,3,PhD,High,10,No,3.46,6,3.8,No,3,10.7,Quiet Room,No,High,8,1,10,Reading,7.6,81
119157,26,Female,Computer Science,3.2257668196513034,3.3,2.6,No,63.0,8.2,Fair,3,Bachelor,High,6.7,No,3.79,2,2.4,No,4,9.7,Co-Learning Group,No,High,5,6,9,Reading,3.2,88
119158,19,Other,Psychology,5.0,3.7,2.8,No,51.6,7.1,Fair,5,High School,High,4.8,No,4.0,1,1.2,No,5,12.0,Dorm,No,High,4,5,10,Auditory,6.4,100
119159,24,Male,Computer Science,5.278170519569338,3.5,2.6,No,60.2,5.1,Fair,6,Master,Medium,5.5,No,4.0,8,6.3,No,5,12.8,Quiet Room,Yes,Medium,9,6,9,Visual,9.7,100
119160,22,Male,Computer Science,8.843306590926156,0.2,2.4,Yes,82.5,6.2,Fair,4,Some College,Low,6.3,No,4.0,6,6.2,No,1,13.2,Library,No,Low,2,5,10,Reading,3.4,100
119161,28,Female,Biology,2.9,1.6,0.9,Yes,87.2,6.7,Good,0,Master,Low,5.3,No,3.38,4,5.8,No,2,7.2,Co-Learning Group,Yes,Medium,8,4,10,Auditory,2.4,88
119162,23,Male,Computer Science,5.868249622206318,1.6,0.5,Yes,46.0,8.6,Good,0,Master,Medium,8.6,No,3.36,3,5.1,No,2,8.5,Quiet Room,No,Medium,8,4,10,Reading,8.8,80
119163,23,Other,Psychology,5.8,0.1,3.7,No,73.2,8.1,Good,0,Bachelor,Low,3.8,Yes,3.93,6,2.7,No,3,9.9,Quiet Room,Yes,Low,6,9,6,Reading,6.7,99
119164,21,Male,Business,2.2,1.2,0.0,No,56.2,8.8,Poor,7,PhD,Medium,8.6,No,4.0,3,7.9,No,0,4.9,Co-Learning Group,Yes,Low,5,7,8,Visual,4.7,100
119165,26,Other,Arts,7.2,1.6,3.4,No,72.3,6.4,Good,5,Bachelor,High,4.3,Yes,4.0,4,4.9,No,5,13.1,Co-Learning Group,Yes,Low,5,4,10,Reading,5.6,99
119166,27,Male,Arts,1.6,3.2,1.1,Yes,47.6,6.5,Good,3,Some College,Low,6.5,No,2.94,1,4.5,No,5,6.4,Dorm,No,Medium,4,2,10,Reading,1.7,77
119167,26,Male,Computer Science,3.6570859271239473,2.8,3.3,Yes,97.1,5.3,Poor,5,Master,High,6.0,Yes,4.0,8,9.2,No,2,10.7,Quiet Room,Yes,Medium,6,7,8,Reading,8.5,96
119168,26,Female,Biology,4.8,2.1,1.1,No,80.8,6.2,Good,2,Bachelor,Medium,4.8,Yes,2.36,4,8.8,Yes,2,8.6,Cafe,No,High,8,1,10,Kinesthetic,3.5,57
119169,28,Female,Engineering,0.6,1.9,0.6,No,71.9,7.1,Fair,0,Some College,High,6.1,No,2.92,2,3.6,No,5,5.1,Co-Learning Group,Yes,Low,1,6,9,Auditory,3.9,66
119170,17,Other,Arts,6.0,4.7,0.9,Yes,42.5,7.9,Poor,2,Bachelor,Low,8.9,No,3.39,1,2.8,No,2,13.4,Cafe,Yes,Low,10,1,10,Reading,9.3,90
119171,19,Female,Arts,4.1,3.4,0.5,Yes,52.6,6.6,Good,1,Bachelor,Medium,4.3,Yes,4.0,2,7.6,No,4,9.0,Quiet Room,No,Medium,10,6,9,Kinesthetic,9.9,100
119172,21,Other,Computer Science,1.1037685131628163,2.9,2.2,No,47.4,6.4,Good,7,High School,Low,4.0,Yes,3.58,2,5.9,No,5,6.6,Co-Learning Group,Yes,High,9,8,7,Auditory,1.5,89
119173,25,Female,Engineering,5.2,2.8,0.5,Yes,51.0,8.4,Fair,2,Master,Medium,5.9,No,2.75,3,6.7,No,0,9.1,Co-Learning Group,No,High,7,1,10,Auditory,1.2,73
119174,19,Female,Psychology,5.3,4.4,2.1,Yes,61.7,6.4,Fair,5,Bachelor,Medium,5.4,Yes,3.44,7,4.1,No,1,12.3,Quiet Room,Yes,Low,8,6,9,Visual,3.7,81
119175,20,Other,Biology,8.4,3.1,0.9,Yes,98.5,7.6,Good,7,Master,Medium,6.0,No,4.0,3,4.7,No,4,12.7,Cafe,Yes,High,6,3,10,Visual,6.9,100
119176,19,Female,Business,4.7,0.7,2.8,Yes,63.3,4.9,Good,0,Master,Low,6.1,No,4.0,4,3.0,No,5,8.9,Co-Learning Group,No,Medium,6,2,10,Visual,4.4,91
119177,23,Female,Business,4.0,1.0,2.7,No,97.3,7.8,Poor,2,High School,Low,4.7,Yes,2.96,2,8.3,Yes,4,9.2,Library,No,Low,2,3,10,Visual,7.5,69
119178,27,Other,Computer Science,5.260470424002069,2.1,0.7,No,55.0,7.9,Fair,4,Bachelor,Medium,3.0,Yes,4.0,4,3.6,No,1,8.9,Library,Yes,Low,8,8,7,Auditory,8.3,100
119179,25,Other,Engineering,4.3,2.5,1.7,No,63.1,8.4,Good,2,Some College,Medium,9.9,No,3.07,8,6.9,No,5,9.3,Co-Learning Group,No,Low,7,6,9,Auditory,6.2,67
119180,16,Male,Arts,8.3,0.5,0.3,No,69.0,8.5,Good,6,PhD,Medium,3.8,No,3.93,1,3.9,No,4,9.4,Dorm,No,Low,10,4,10,Auditory,3.5,96
119181,21,Female,Arts,5.0,0.6,2.5,No,41.2,6.9,Fair,3,High School,Medium,7.1,No,4.0,7,5.3,No,4,9.9,Library,Yes,High,8,1,10,Kinesthetic,1.3,100
119182,24,Other,Arts,1.4,2.8,2.7,No,41.7,6.3,Good,6,Bachelor,High,8.1,No,2.89,6,1.5,No,2,7.5,Co-Learning Group,Yes,High,3,1,10,Auditory,7.2,79
119183,25,Male,Psychology,0.8,3.3,3.3,Yes,57.1,4.4,Poor,5,Bachelor,High,6.4,No,2.93,7,7.7,No,5,7.9,Library,No,High,6,9,6,Auditory,3.6,64
119184,16,Female,Engineering,3.9,4.4,1.6,No,88.2,5.9,Fair,2,Some College,High,9.6,No,2.92,1,6.4,No,3,10.8,Quiet Room,Yes,Low,7,4,10,Reading,2.4,70
119185,20,Female,Psychology,4.7,1.9,2.3,Yes,62.0,4.9,Fair,5,High School,Low,9.2,No,3.56,1,5.9,No,2,9.9,Library,Yes,Medium,7,8,7,Kinesthetic,6.5,82
119186,23,Other,Engineering,3.9,3.2,3.6,Yes,44.4,7.4,Good,7,PhD,Low,7.1,Yes,3.84,5,4.8,No,1,12.2,Cafe,No,High,7,10,5,Kinesthetic,7.7,97
119187,23,Other,Biology,8.1,2.4,3.2,Yes,79.7,9.5,Good,7,Some College,Low,8.7,Yes,4.0,7,3.3,No,5,13.7,Library,No,Medium,10,3,10,Auditory,4.5,99
119188,24,Female,Psychology,1.6,1.9,2.2,Yes,86.3,5.8,Good,6,Some College,High,6.0,No,3.79,7,4.7,No,3,6.2,Library,No,Low,6,9,6,Visual,7.7,95
119189,16,Other,Biology,5.4,1.2,3.4,Yes,47.2,8.1,Poor,5,Some College,Medium,7.3,Yes,4.0,4,5.2,No,2,11.5,Quiet Room,Yes,Medium,8,8,7,Auditory,2.3,100
119190,18,Female,Psychology,5.4,3.1,1.6,No,79.4,5.8,Good,6,PhD,High,8.2,No,4.0,1,6.7,No,3,11.4,Library,No,High,7,10,5,Visual,9.2,100
119191,22,Male,Arts,8.6,2.0,2.1,Yes,90.5,6.5,Good,7,Some College,High,5.6,Yes,4.0,8,8.2,No,2,14.5,Cafe,No,Low,5,6,9,Kinesthetic,3.0,100
119192,25,Female,Business,4.9,2.8,0.3,Yes,42.3,8.4,Fair,2,High School,Low,5.4,No,4.0,8,3.2,No,5,8.7,Library,Yes,High,5,5,10,Kinesthetic,9.7,100
119193,28,Other,Psychology,1.0,0.2,0.3,Yes,69.6,7.2,Good,7,PhD,High,7.0,Yes,4.0,6,4.5,No,0,3.3,Cafe,Yes,High,2,4,10,Reading,9.0,100
